id;bps_nama_kabupaten_kota;bps_kode_kecamatan;bps_nama_kecamatan;bps_kode_desa_kelurahan;bps_desa_kelurahan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;KODE_KD;kemendagri_nama_desa_kelurahan;jumlah_kk;semester;tahun
1986;KOTA BANDUNG;3273190;CICENDO;3273190002;PASIRKALIKI;32.73.06;CICENDO;32.73.06.1004;PASIR KALIKI;3256;2;2023
1987;KOTA BANDUNG;3273190;CICENDO;3273190003;PAMOYANAN;32.73.06;CICENDO;32.73.06.1005;PAMOYANAN;2863;2;2023
1988;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020003;MARGAHAYU UTARA;32.73.03;BABAKAN CIPARAY;32.73.03.1004;MARGAHAYU UTARA;7453;2;2023
1989;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020001;MARGASUKA;32.73.03;BABAKAN CIPARAY;32.73.03.1005;MARGASUKA;4000;2;2023
1990;KOTA BANDUNG;3273150;KIARACONDONG;3273150001;KEBON KANGKUNG;32.73.16;KIARACONDONG;32.73.16.1006;KEBON KANGKUNG;4398;2;2023
1991;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020002;CIRANGRANG;32.73.03;BABAKAN CIPARAY;32.73.03.1006;CIRANGRANG;3869;2;2023
1992;KOTA BANDUNG;3273030;BOJONGLOA KALER;3273030001;KOPO;32.73.04;BOJONGLOA KALER;32.73.04.1001;KOPO;10073;2;2023
1993;KOTA BANDUNG;3273250;SUKASARI;3273250002;SUKARASA;32.73.01;SUKASARI;32.73.01.1001;SUKARASA;4575;2;2023
1994;KOTA BANDUNG;3273250;SUKASARI;3273250001;SARIJADI;32.73.01;SUKASARI;32.73.01.1004;SARIJADI;9102;2;2023
1995;KOTA BANDUNG;3273230;COBLONG;3273230001;CIPAGANTI;32.73.02;COBLONG;32.73.02.1001;CIPAGANTI;4063;2;2023
1996;KOTA BANDUNG;3273230;COBLONG;3273230003;LEBAK GEDE;32.73.02;COBLONG;32.73.02.1002;LEBAKGEDE;3812;2;2023
1997;KOTA BANDUNG;3273230;COBLONG;3273230004;SADANG SERANG;32.73.02;COBLONG;32.73.02.1003;SADANGSERANG;9028;2;2023
1998;KOTA BANDUNG;3273230;COBLONG;3273230002;LEBAK SILIWANGI;32.73.02;COBLONG;32.73.02.1006;LEBAK SILIWANGI;1395;2;2023
1999;KOTA BANDUNG;3273240;SUKAJADI;3273240004;CIPEDES;32.73.07;SUKAJADI;32.73.07.1002;CIPEDES;9932;2;2023
2000;KOTA BANDUNG;3273240;SUKAJADI;3273240001;SUKAWARNA;32.73.07;SUKAJADI;32.73.07.1003;SUKAWARNA;4750;2;2023
2001;KOTA BANDUNG;3273250;SUKASARI;3273250003;GEGERKALONG;32.73.01;SUKASARI;32.73.01.1002;GEGERKALONG;7923;2;2023
2002;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020004;BABAKAN CIPARAY;32.73.03;BABAKAN CIPARAY;32.73.03.1001;BABAKAN CIPARAY;10930;2;2023
2003;KOTA BANDUNG;3273250;SUKASARI;3273250004;ISOLA;32.73.01;SUKASARI;32.73.01.1003;ISOLA;4543;2;2023
2004;KOTA BANDUNG;3273200;BANDUNG WETAN;3273200002;CITARUM;32.73.09;BANDUNG WETAN;32.73.09.1003;CITARUM;831;2;2023
2005;KOTA BANDUNG;3273230;COBLONG;3273230006;DAGO;32.73.02;COBLONG;32.73.02.1004;DAGO;11815;2;2023
2006;KOTA BANDUNG;3273230;COBLONG;3273230005;SEKELOA;32.73.02;COBLONG;32.73.02.1005;SEKELOA;9149;2;2023
2007;KOTA BANDUNG;3273190;CICENDO;3273190005;HUSEN SASTRANEGARA;32.73.06;CICENDO;32.73.06.1001;HUSEN SASTRANEGARA;5458;2;2023
2008;KOTA BANDUNG;3273190;CICENDO;3273190001;ARJUNA;32.73.06;CICENDO;32.73.06.1002;ARJUNA;4611;2;2023
2009;KOTA BANDUNG;3273190;CICENDO;3273190004;PAJAJARAN;32.73.06;CICENDO;32.73.06.1003;PAJAJARAN;8677;2;2023
2010;KOTA BANDUNG;3273240;SUKAJADI;3273240002;SUKAGALIH;32.73.07;SUKAJADI;32.73.07.1004;SUKAGALIH;6214;2;2023
2011;KOTA BANDUNG;3273240;SUKAJADI;3273240003;SUKABUNGAH;32.73.07;SUKAJADI;32.73.07.1005;SUKABUNGAH;7276;2;2023
2012;KOTA BANDUNG;3273260;CIDADAP;3273260001;HEGARMANAH;32.73.08;CIDADAP;32.73.08.1001;HEGARMANAH;6918;2;2023
2013;KOTA BANDUNG;3273260;CIDADAP;3273260002;CIUMBULEUIT;32.73.08;CIDADAP;32.73.08.1002;CIUMBULEUIT;7919;2;2023
2014;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160005;CIBANGKONG;32.73.12;BATUNUNGGAL;32.73.12.1003;CIBANGKONG;6290;2;2023
2015;KOTA BANDUNG;3273260;CIDADAP;3273260003;LEDENG;32.73.08;CIDADAP;32.73.08.1003;LEDENG;3620;2;2023
2016;KOTA BANDUNG;3273200;BANDUNG WETAN;3273200003;CIHAPIT;32.73.09;BANDUNG WETAN;32.73.09.1001;CIHAPIT;1498;2;2023
2017;KOTA BANDUNG;3273200;BANDUNG WETAN;3273200001;TAMAN SARI;32.73.09;BANDUNG WETAN;32.73.09.1002;TAMANSARI;7904;2;2023
2018;KOTA BANDUNG;3273050;ASTANAANYAR;3273050001;KARASAK;32.73.10;ASTANA ANYAR;32.73.10.1001;KARASAK;4592;2;2023
2019;KOTA BANDUNG;3273050;ASTANAANYAR;3273050003;NYENGSERET;32.73.10;ASTANA ANYAR;32.73.10.1002;NYENGSERET;4050;2;2023
2020;KOTA BANDUNG;3273050;ASTANAANYAR;3273050006;KARANG ANYAR;32.73.10;ASTANA ANYAR;32.73.10.1003;KARANGANYAR;2427;2;2023
2021;KOTA BANDUNG;3273050;ASTANAANYAR;3273050004;PANJUNAN;32.73.10;ASTANA ANYAR;32.73.10.1004;PANJUNAN;2478;2;2023
2022;KOTA BANDUNG;3273050;ASTANAANYAR;3273050005;CIBADAK;32.73.10;ASTANA ANYAR;32.73.10.1005;CIBADAK;4648;2;2023
2023;KOTA BANDUNG;3273050;ASTANAANYAR;3273050002;PELINDUNG HEWAN;32.73.10;ASTANA ANYAR;32.73.10.1006;PELINDUNG HEWAN;6554;2;2023
2024;KOTA BANDUNG;3273060;REGOL;3273060004;CIGERELENG;32.73.11;REGOL;32.73.11.1001;CIGERELENG;4159;2;2023
2025;KOTA BANDUNG;3273060;REGOL;3273060003;ANCOL;32.73.11;REGOL;32.73.11.1002;ANCOL;3942;2;2023
2026;KOTA BANDUNG;3273060;REGOL;3273060006;PUNGKUR;32.73.11;REGOL;32.73.11.1003;PUNGKUR;2661;2;2023
2027;KOTA BANDUNG;3273060;REGOL;3273060007;BALONG GEDE;32.73.11;REGOL;32.73.11.1004;BALONGGEDE;2912;2;2023
2028;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160007;KACAPIRING;32.73.12;BATUNUNGGAL;32.73.12.1004;KACAPIRING;3173;2;2023
2029;KOTA BANDUNG;3273060;REGOL;3273060001;CISEUREUH;32.73.11;REGOL;32.73.11.1005;CISEUREUH;5631;2;2023
2030;KOTA BANDUNG;3273060;REGOL;3273060005;CIATEUL;32.73.11;REGOL;32.73.11.1006;CIATEUL;2599;2;2023
2031;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160008;KEBON WARU;32.73.12;BATUNUNGGAL;32.73.12.1005;KEBONWARU;4994;2;2023
2032;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160003;KEBON GEDANG;32.73.12;BATUNUNGGAL;32.73.12.1006;KEBONGEDANG;3402;2;2023
2033;KOTA BANDUNG;3273060;REGOL;3273060002;PASIRLUYU;32.73.11;REGOL;32.73.11.1007;PASIRLUYU;5692;2;2023
2034;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160001;GUMURUH;32.73.12;BATUNUNGGAL;32.73.12.1001;GUMURUH;6563;2;2023
2035;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160004;MALEER;32.73.12;BATUNUNGGAL;32.73.12.1002;MALEER;6003;2;2023
2036;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160002;BINONG;32.73.12;BATUNUNGGAL;32.73.12.1008;BINONG;6288;2;2023
2037;KOTA BANDUNG;3273070;LENGKONG;3273070001;CIJAGRA;32.73.13;LENGKONG;32.73.13.1001;CIJAGRA;3990;2;2023
2038;KOTA BANDUNG;3273070;LENGKONG;3273070003;LINGKAR SELATAN;32.73.13;LENGKONG;32.73.13.1002;LINGKAR SELATAN;3494;2;2023
2039;KOTA BANDUNG;3273070;LENGKONG;3273070002;TURANGGA;32.73.13;LENGKONG;32.73.13.1005;TURANGGA;5116;2;2023
2040;KOTA BANDUNG;3273070;LENGKONG;3273070004;MALABAR;32.73.13;LENGKONG;32.73.13.1006;MALABAR;2954;2;2023
2041;KOTA BANDUNG;3273070;LENGKONG;3273070006;CIKAWAO;32.73.13;LENGKONG;32.73.13.1007;CIKAWAO;3187;2;2023
2042;KOTA BANDUNG;3273210;CIBEUNYING KIDUL;3273210004;PADASUKA;32.73.14;CIBEUNYING KIDUL;32.73.14.1001;PADASUKA;5953;2;2023
2043;KOTA BANDUNG;3273210;CIBEUNYING KIDUL;3273210006;SUKAPADA;32.73.14;CIBEUNYING KIDUL;32.73.14.1005;SUKAPADA;7532;2;2023
2044;KOTA BANDUNG;3273210;CIBEUNYING KIDUL;3273210005;PASIRLAYUNG;32.73.14;CIBEUNYING KIDUL;32.73.14.1006;PASIRLAYUNG;7537;2;2023
2045;KOTA BANDUNG;3273010;BANDUNG KULON;3273010008;CIJERAH;32.73.15;BANDUNG KULON;32.73.15.1001;CIJERAH;7917;2;2023
2046;KOTA BANDUNG;3273010;BANDUNG KULON;3273010007;CIBUNTU;32.73.15;BANDUNG KULON;32.73.15.1002;CIBUNTU;6035;2;2023
2047;KOTA BANDUNG;3273010;BANDUNG KULON;3273010006;WARUNG MUNCANG;32.73.15;BANDUNG KULON;32.73.15.1003;WARUNG MUNCANG;6853;2;2023
2048;KOTA BANDUNG;3273010;BANDUNG KULON;3273010005;CARINGIN;32.73.15;BANDUNG KULON;32.73.15.1004;CARINGIN;3041;2;2023
2049;KOTA BANDUNG;3273010;BANDUNG KULON;3273010002;CIGONDEWAH KALER;32.73.15;BANDUNG KULON;32.73.15.1005;CIGONDEWAH KALER;6268;2;2023
2050;KOTA BANDUNG;3273010;BANDUNG KULON;3273010001;GEMPOL SARI;32.73.15;BANDUNG KULON;32.73.15.1006;GEMPOLSARI;6989;2;2023
2051;KOTA BANDUNG;3273010;BANDUNG KULON;3273010004;CIGONDEWAH RAHAYU;32.73.15;BANDUNG KULON;32.73.15.1007;CIGONDEWAH RAHAYU;3332;2;2023
2052;KOTA BANDUNG;3273010;BANDUNG KULON;3273010003;CIGONDEWAH KIDUL;32.73.15;BANDUNG KULON;32.73.15.1008;CIGONDEWAH KIDUL;2995;2;2023
2053;KOTA BANDUNG;3273150;KIARACONDONG;3273150002;SUKAPURA;32.73.16;KIARACONDONG;32.73.16.1001;SUKAPURA;9216;2;2023
2054;KOTA BANDUNG;3273150;KIARACONDONG;3273150005;BABAKAN SURABAYA;32.73.16;KIARACONDONG;32.73.16.1003;BABAKAN SURABAYA;6909;2;2023
2055;KOTA BANDUNG;3273150;KIARACONDONG;3273150006;CICAHEUM;32.73.16;KIARACONDONG;32.73.16.1004;CICAHEUM;5869;2;2023
2056;KOTA BANDUNG;3273150;KIARACONDONG;3273150004;BABAKAN SARI;32.73.16;KIARACONDONG;32.73.16.1005;BABAKANSARI;12676;2;2023
2057;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040006;SITUSAEUR;32.73.17;BOJONGLOA KIDUL;32.73.17.1001;SITUSAEUR;7170;2;2023
2058;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040005;KEBON LEGA;32.73.17;BOJONGLOA KIDUL;32.73.17.1002;KEBON LEGA;7953;2;2023
2059;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040004;CIBADUYUT;32.73.17;BOJONGLOA KIDUL;32.73.17.1003;CIBADUYUT;4228;2;2023
2060;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040003;MEKAR WANGI;32.73.17;BOJONGLOA KIDUL;32.73.17.1004;MEKARWANGI;3600;2;2023
2061;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040001;CIBADUYUT KIDUL;32.73.17;BOJONGLOA KIDUL;32.73.17.1005;CIBADUYUT KIDUL;2956;2;2023
2062;KOTA BANDUNG;3273040;BOJONGLOA KIDUL;3273040002;CIBADUYUT WETAN;32.73.17;BOJONGLOA KIDUL;32.73.17.1006;CIBADUYUT WETAN;2744;2;2023
2063;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220001;CIHAURGEULIS;32.73.18;CIBEUNYING KALER;32.73.18.1001;CIHAUR GEULIS;4361;2;2023
2064;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220002;SUKALUYU;32.73.18;CIBEUNYING KALER;32.73.18.1002;SUKALUYU;5436;2;2023
2065;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220003;NEGLASARI;32.73.18;CIBEUNYING KALER;32.73.18.1003;NEGLASARI;3225;2;2023
2066;KOTA BANDUNG;3273170;SUMUR BANDUNG;3273170003;MERDEKA;32.73.19;SUMUR BANDUNG;32.73.19.1002;MERDEKA;3840;2;2023
2067;KOTA BANDUNG;3273170;SUMUR BANDUNG;3273170002;KEBON PISANG;32.73.19;SUMUR BANDUNG;32.73.19.1003;KEBON PISANG;4154;2;2023
2068;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220004;CIGADUNG;32.73.18;CIBEUNYING KALER;32.73.18.1004;CIGADUNG;10603;2;2023
2069;KOTA BANDUNG;3273170;SUMUR BANDUNG;3273170001;BRAGA;32.73.19;SUMUR BANDUNG;32.73.19.1001;BRAGA;2176;2;2023
2070;KOTA BANDUNG;3273141;ANTAPANI;3273141004;ANTAPANI KULON;32.73.20;ANTAPANI;32.73.20.1001;ANTAPANI KULON;3585;2;2023
2071;KOTA BANDUNG;3273141;ANTAPANI;3273141002;ANTAPANI TENGAH;32.73.20;ANTAPANI;32.73.20.1004;ANTAPANI TENGAH;7960;2;2023
2072;KOTA BANDUNG;3273141;ANTAPANI;3273141001;ANTAPANI KIDUL;32.73.20;ANTAPANI;32.73.20.1005;ANTAPANI KIDUL;8445;2;2023
2073;KOTA BANDUNG;3273141;ANTAPANI;3273141003;ANTAPANI WETAN;32.73.20;ANTAPANI;32.73.20.1006;ANTAPANI WETAN;6316;2;2023
2074;KOTA BANDUNG;3273080;BANDUNG KIDUL;3273080002;MENGGER;32.73.21;BANDUNG KIDUL;32.73.21.1003;MENGGER;3609;2;2023
2075;KOTA BANDUNG;3273080;BANDUNG KIDUL;3273080003;BATUNUNGGAL;32.73.21;BANDUNG KIDUL;32.73.21.1001;BATUNUNGGAL;6694;2;2023
2076;KOTA BANDUNG;3273080;BANDUNG KIDUL;3273080001;WATES;32.73.21;BANDUNG KIDUL;32.73.21.1002;WATES;2679;2;2023
2077;KOTA BANDUNG;3273100;RANCASARI;3273100001;DERWATI;32.73.23;RANCASARI;32.73.23.1002;DERWATI;6444;2;2023
2078;KOTA BANDUNG;3273080;BANDUNG KIDUL;3273080004;KUJANGSARI;32.73.21;BANDUNG KIDUL;32.73.21.1004;KUJANGSARI;7392;2;2023
2079;KOTA BANDUNG;3273090;BUAHBATU;3273090003;SEKEJATI;32.73.22;BUAHBATU;32.73.22.1001;SEKEJATI;8448;2;2023
2080;KOTA BANDUNG;3273100;RANCASARI;3273100005;MANJAHLEGA;32.73.23;RANCASARI;32.73.23.1003;MANJAHLEGA;7521;2;2023
2081;KOTA BANDUNG;3273090;BUAHBATU;3273090002;MARGASARI;32.73.22;BUAHBATU;32.73.22.1002;MARGASARI;13499;2;2023
2082;KOTA BANDUNG;3273090;BUAHBATU;3273090001;CIJAURA;32.73.22;BUAHBATU;32.73.22.1003;CIJAURA;9517;2;2023
2083;KOTA BANDUNG;3273090;BUAHBATU;3273090004;JATI SARI;32.73.22;BUAHBATU;32.73.22.1004;JATISARI;3087;2;2023
2084;KOTA BANDUNG;3273100;RANCASARI;3273100002;CIPAMOKOLAN;32.73.23;RANCASARI;32.73.23.1001;CIPAMOKOLAN;8134;2;2023
2085;KOTA BANDUNG;3273100;RANCASARI;3273111001;MEKAR MULYA;32.73.23;RANCASARI;32.73.23.1004;MEKARMULYA;6341;2;2023
2086;KOTA BANDUNG;3273130;ARCAMANIK;3273130003;SUKAMISKIN;32.73.24;ARCAMANIK;32.73.24.1001;SUKAMISKIN;7259;2;2023
2087;KOTA BANDUNG;3273130;ARCAMANIK;3273130002;CISARANTEN BINA HARAPAN;32.73.24;ARCAMANIK;32.73.24.1002;CISARANTEN BINA HARAPAN;4003;2;2023
2088;KOTA BANDUNG;3273130;ARCAMANIK;3273130001;CISARANTEN KULON;32.73.24;ARCAMANIK;32.73.24.1003;CISARANTEN KULON;8390;2;2023
2089;KOTA BANDUNG;3273130;ARCAMANIK;3273130005;CISARANTEN ENDAH;32.73.24;ARCAMANIK;32.73.24.1004;CISARANTEN ENDAH;6600;2;2023
2090;KOTA BANDUNG;3273101;GEDEBAGE;3273101002;RANCANUMPANG;32.73.27;GEDEBAGE;32.73.27.1004;RANCANUMPANG;1559;2;2023
2091;KOTA BANDUNG;3273110;CIBIRU;3273110005;PALASARI;32.73.25;CIBIRU;32.73.25.1001;PALASARI;7293;2;2023
2092;KOTA BANDUNG;3273110;CIBIRU;3273110004;CIPADUNG;32.73.25;CIBIRU;32.73.25.1002;CIPADUNG;7496;2;2023
2093;KOTA BANDUNG;3273110;CIBIRU;3273110003;PASIR BIRU;32.73.25;CIBIRU;32.73.25.1003;PASIR BIRU;5227;2;2023
2094;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120007;PASIR ENDAH;32.73.26;UJUNGBERUNG;32.73.26.1003;PASIR ENDAH;5578;2;2023
2095;KOTA BANDUNG;3273110;CIBIRU;3273110006;CISURUPAN;32.73.25;CIBIRU;32.73.25.1004;CISURUPAN;4748;2;2023
2096;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120006;CIGENDING;32.73.26;UJUNGBERUNG;32.73.26.1004;CIGENDING;5606;2;2023
2097;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120005;PASIR WANGI;32.73.26;UJUNGBERUNG;32.73.26.1005;PASIRWANGI;5770;2;2023
2098;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120004;PASIRJATI;32.73.26;UJUNGBERUNG;32.73.26.1006;PASIRJATI;5832;2;2023
2099;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120003;PASANGGRAHAN;32.73.26;UJUNGBERUNG;32.73.26.1007;PASANGGRAHAN;6817;2;2023
2100;KOTA BANDUNG;3273101;GEDEBAGE;3273101001;RANCABOLANG;32.73.27;GEDEBAGE;32.73.27.1003;RANCABOLANG;3681;2;2023
2101;KOTA BANDUNG;3273111;PANYILEUKAN;3273111004;CIPADUNG KULON;32.73.28;PANYILEUKAN;32.73.28.1001;CIPADUNG KULON;4479;2;2023
2102;KOTA BANDUNG;3273111;PANYILEUKAN;3273111002;CIPADUNG KIDUL;32.73.28;PANYILEUKAN;32.73.28.1002;CIPADUNG KIDUL;5046;2;2023
2103;KOTA BANDUNG;3273111;PANYILEUKAN;3273111003;CIPADUNG WETAN;32.73.28;PANYILEUKAN;32.73.28.1003;CIPADUNG WETAN;1185;2;2023
2104;KOTA BANDUNG;3273111;PANYILEUKAN;3273111001;MEKAR MULYA;32.73.28;PANYILEUKAN;32.73.28.1004;MEKAR MULYA;2471;2;2023
2105;KOTA BANDUNG;3273121;CINAMBO;3273121001;CISARANTEN WETAN;32.73.29;CINAMBO;32.73.29.1001;CISARANTEN WETAN;2058;2;2023
2106;KOTA BANDUNG;3273142;MANDALAJATI;3273142002;KARANG PAMULANG;32.73.30;MANDALAJATI;32.73.30.1002;KARANG PAMULANG;6201;2;2023
2107;KOTA BANDUNG;3273121;CINAMBO;3273121003;PAKEMITAN;32.73.29;CINAMBO;32.73.29.1002;PAKEMITAN;2254;2;2023
2108;KOTA BANDUNG;3273121;CINAMBO;3273121004;SUKAMULYA;32.73.29;CINAMBO;32.73.29.1003;SUKAMULYA;1838;2;2023
2109;KOTA BANDUNG;3273142;MANDALAJATI;3273142004;PASIR IMPUN;32.73.30;MANDALAJATI;32.73.30.1003;PASIR IMPUN;4368;2;2023
2110;KOTA BANDUNG;3273121;CINAMBO;3273121002;BABAKAN PENGHULU;32.73.29;CINAMBO;32.73.29.1004;BABAKAN PENGHULU;2426;2;2023
2111;KOTA BANDUNG;3273142;MANDALAJATI;3273142001;JATIHANDAP;32.73.30;MANDALAJATI;32.73.30.1001;JATIHANDAP;8867;2;2023
2112;KOTA BANDUNG;3273142;MANDALAJATI;3273142003;SINDANG JAYA;32.73.30;MANDALAJATI;32.73.30.1004;SINDANG JAYA;4900;2;2023
2113;KOTA BANDUNG;3273101;GEDEBAGE;3273101004;CIMINCRANG;32.73.27;GEDEBAGE;32.73.27.1001;CIMENERANG;0;2;2023
2114;KOTA BANDUNG;3273101;GEDEBAGE;3273101003;CISARANTEN KIDUL;32.73.27;GEDEBAGE;32.73.27.1002;CISANTREN KIDUL;0;2;2023
2115;KOTA BANDUNG;3273090;BUAHBATU;3273090001;CIJAURA;32.73.22;BUAHBATU;32.73.22.1003;CIJAURA;9587;1;2024
2116;KOTA BANDUNG;3273120;UJUNG BERUNG;3273120006;CIGENDING;32.73.26;UJUNGBERUNG;32.73.26.1004;CIGENDING;5644;1;2024
2117;KOTA BANDUNG;3273121;CINAMBO;3273121004;SUKAMULYA;32.73.29;CINAMBO;32.73.29.1003;SUKAMULYA;1854;1;2024
2118;KOTA BANDUNG;3273200;BANDUNG WETAN;3273200001;TAMAN SARI;32.73.09;BANDUNG WETAN;32.73.09.1002;TAMANSARI;7922;1;2024
2119;KOTA BANDUNG;3273210;CIBEUNYING KIDUL;3273210001;SUKAMAJU;32.73.14;CIBEUNYING KIDUL;32.73.14.1004;SUKAMAJU;3944;1;2024
2120;KOTA BANDUNG;3273060;REGOL;3273060006;PUNGKUR;32.73.11;REGOL;32.73.11.1003;PUNGKUR;2684;1;2024
2121;KOTA BANDUNG;3273010;BANDUNG KULON;3273010005;CARINGIN;32.73.15;BANDUNG KULON;32.73.15.1004;CARINGIN;3046;1;2024
2122;KOTA BANDUNG;3273142;MANDALAJATI;3273142001;JATIHANDAP;32.73.30;MANDALAJATI;32.73.30.1001;JATIHANDAP;8958;1;2024
2123;KOTA BANDUNG;3273180;ANDIR;3273180003;GARUDA;32.73.05;ANDIR;32.73.05.1005;GARUDA;3579;1;2024
2124;KOTA BANDUNG;3273050;ASTANAANYAR;3273050004;PANJUNAN;32.73.10;ASTANA ANYAR;32.73.10.1004;PANJUNAN;2513;1;2024
2125;KOTA BANDUNG;3273200;BANDUNG WETAN;3273200003;CIHAPIT;32.73.09;BANDUNG WETAN;32.73.09.1001;CIHAPIT;1515;1;2024
2126;KOTA BANDUNG;3273250;SUKASARI;3273250004;ISOLA;32.73.01;SUKASARI;32.73.01.1003;ISOLA;4557;1;2024
2127;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220002;SUKALUYU;32.73.18;CIBEUNYING KALER;32.73.18.1002;SUKALUYU;5481;1;2024
2128;KOTA BANDUNG;3273141;ANTAPANI;3273141004;ANTAPANI KULON;32.73.20;ANTAPANI;32.73.20.1001;ANTAPANI KULON;3615;1;2024
2129;KOTA BANDUNG;3273130;ARCAMANIK;3273130002;CISARANTEN BINA HARAPAN;32.73.24;ARCAMANIK;32.73.24.1002;CISARANTEN BINA HARAPAN;4046;1;2024
2130;KOTA BANDUNG;3273160;BATUNUNGGAL;3273160006;SAMOJA;32.73.12;BATUNUNGGAL;32.73.12.1007;SAMOJA;4488;1;2024
2131;KOTA BANDUNG;3273210;CIBEUNYING KIDUL;3273210003;CIKUTRA;32.73.14;CIBEUNYING KIDUL;32.73.14.1002;CIKUTRA;7831;1;2024
2132;KOTA BANDUNG;3273070;LENGKONG;3273070006;CIKAWAO;32.73.13;LENGKONG;32.73.13.1007;CIKAWAO;3212;1;2024
2133;KOTA BANDUNG;3273220;CIBEUNYING KALER;3273220003;NEGLASARI;32.73.18;CIBEUNYING KALER;32.73.18.1003;NEGLASARI;3240;1;2024
2134;KOTA BANDUNG;3273170;SUMUR BANDUNG;3273170002;KEBON PISANG;32.73.19;SUMUR BANDUNG;32.73.19.1003;KEBON PISANG;4167;1;2024
2135;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020006;SUKAHAJI;32.73.03;BABAKAN CIPARAY;32.73.03.1003;SUKAHAJI;10291;1;2024
2136;KOTA BANDUNG;3273050;ASTANAANYAR;3273050001;KARASAK;32.73.10;ASTANA ANYAR;32.73.10.1001;KARASAK;4609;1;2024
2137;KOTA BANDUNG;3273020;BABAKAN CIPARAY;3273020003;MARGAHAYU UTARA;32.73.03;BABAKAN CIPARAY;32.73.03.1004;MARGAHAYU UTARA;7523;1;2024
2138;KOTA BANDUNG;3273030;BOJONGLOA KALER;3273030001;KOPO;32.73.04;BOJONGLOA KALER;32.73.04.1001;KOPO;10152;1;2024
2139;KOTA BANDUNG;3273050;ASTANAANYAR;3273050003;NYENGSERET;32.73.10;ASTANA ANYAR;32.73.10.1002;NYENGSERET;4066;1;2024
2140;KOTA BANDUNG;3273030;BOJONGLOA KALER;3273030005;JAMIKA;32.73.04;BOJONGLOA KALER;32.73.04.1003;JAMIKA;9247;1;2024
2141;KOTA BANDUNG;3273030;BOJONGLOA KALER;3273030003;BABAKAN ASIH;32.73.04;BOJONGLOA KALER;32.73.04.1004;BABAKAN ASIH;5379;1;2024
2142;KOTA BANDUNG;3273180;ANDIR;3273180002;MALEBER;32.73.05;ANDIR;32.73.05.1001;MALEBER;6691;1;2024
2143;KOTA BANDUNG;3273180;ANDIR;3273180006;KEBON JERUK;32.73.05;ANDIR;32.73.05.1004;KEBON JERUK;4189;1;2024
2144;KOTA BANDUNG;3273190;CICENDO;3273190005;HUSEN SASTRANEGARA;32.73.06;CICENDO;32.73.06.1001;HUSEN SASTRANEGARA;5482;1;2024
2145;KOTA BANDUNG;3273190;CICENDO;3273190002;PASIRKALIKI;32.73.06;CICENDO;32.73.06.1004;PASIR KALIKI;3261;1;2024
2146;KOTA BANDUNG;3273190;CICENDO;3273190006;SUKARAJA;32.73.06;CICENDO;32.73.06.1006;SUKARAJA;7958;1;2024
2147;KOTA BANDUNG;3273240;SUKAJADI;3273240001;SUKAWARNA;32.73.07;SUKAJADI;32.73.07.1003;SUKAWARNA;4785;1;2024
2148;KOTA BANDUNG;3273240;SUKAJADI;3273240003;SUKABUNGAH;32.73.07;SUKAJADI;32.73.07.1005;SUKABUNGAH;7297;1;2024
2149;KOTA BANDUNG;3273230;COBLONG;3273230001;CIPAGANTI;32.73.02;COBLONG;32.73.02.1001;CIPAGANTI;4119;1;2024
2150;KOTA BANDUNG;3273250;SUKASARI;3273250001;SARIJADI;32.73.01;SUKASARI;32.73.01.1004;SARIJADI;9141;1;2024
2151;KOTA BANDUNG;3273230;COBLONG;3273230002;LEBAK SILIWANGI;32.73.02;COBLONG;32.73.02.1006;LEBAK SILIWANGI;1403;1;2024
2152;KOTA BANDUNG;3273060;REGOL;3273060007;BALONG GEDE;32.73.11;REGOL;32.73.11.1004;BALONGGEDE;2929;1;2024
